id,lastUpdated,clinic_type,queue,wait_time,treat_time,total_time
CBRHOSED,2024-10-16T08:18:00.000+11:00,ED,7,1:17,4:05,5:22
NORHOSED,2024-10-16T08:18:00.000+11:00,ED,6,2:11,2:59,5:10
BELWIC,2024-10-16T08:20:30.095+11:00,WIC,2,0:15,0:17,0:32
GUNWIC,2024-10-16T08:20:30.095+11:00,WIC,1,0:15,0:34,0:49
DICWIC,2024-10-16T08:20:30.095+11:00,WIC,0,0:03,0:37,0:40
TUGWIC,2024-10-16T08:20:30.095+11:00,WIC,1,0:09,0:24,0:33
WECWIC,2024-10-16T08:20:30.095+11:00,WIC,4,0:17,0:26,0:43
CBRHOSED,2024-10-16T08:18:00.000+11:00,ED,7,1:17,4:05,5:22
NORHOSED,2024-10-16T08:18:00.000+11:00,ED,6,2:11,2:59,5:10
BELWIC,2024-10-16T08:21:30.100+11:00,WIC,2,0:15,0:18,0:33
GUNWIC,2024-10-16T08:21:30.100+11:00,WIC,0,0:16,0:27,0:43
DICWIC,2024-10-16T08:21:30.100+11:00,WIC,1,0:03,0:38,0:41
TUGWIC,2024-10-16T08:21:30.100+11:00,WIC,1,0:09,0:25,0:34
WECWIC,2024-10-16T08:21:30.100+11:00,WIC,4,0:17,0:27,0:44
CBRHOSED,2024-10-16T08:20:00.000+11:00,ED,6,1:10,3:34,4:44
NORHOSED,2024-10-16T08:20:00.000+11:00,ED,4,2:11,2:36,4:47
BELWIC,2024-10-16T08:22:30.105+11:00,WIC,2,0:15,0:19,0:34
GUNWIC,2024-10-16T08:22:30.105+11:00,WIC,0,0:16,0:28,0:44
DICWIC,2024-10-16T08:22:30.105+11:00,WIC,0,0:02,0:26,0:28
TUGWIC,2024-10-16T08:22:30.105+11:00,WIC,1,0:09,0:26,0:35
WECWIC,2024-10-16T08:22:30.105+11:00,WIC,5,0:18,0:28,0:46
CBRHOSED,2024-10-16T08:20:00.000+11:00,ED,6,1:10,3:34,4:44
NORHOSED,2024-10-16T08:20:00.000+11:00,ED,4,2:11,2:36,4:47
BELWIC,2024-10-16T08:23:30.102+11:00,WIC,2,0:16,0:20,0:36
GUNWIC,2024-10-16T08:23:30.102+11:00,WIC,0,0:16,0:29,0:45
DICWIC,2024-10-16T08:23:30.102+11:00,WIC,0,0:02,0:27,0:29
TUGWIC,2024-10-16T08:23:30.102+11:00,WIC,0,0:08,0:21,0:29
WECWIC,2024-10-16T08:23:30.102+11:00,WIC,5,0:18,0:29,0:47
CBRHOSED,2024-10-16T08:22:00.000+11:00,ED,5,1:10,3:19,4:29
NORHOSED,2024-10-16T08:22:00.000+11:00,ED,2,2:11,2:36,4:47
BELWIC,2024-10-16T08:24:30.096+11:00,WIC,2,0:16,0:21,0:37
GUNWIC,2024-10-16T08:24:30.096+11:00,WIC,0,0:16,0:30,0:46
DICWIC,2024-10-16T08:24:30.096+11:00,WIC,0,0:02,0:28,0:30
TUGWIC,2024-10-16T08:24:30.096+11:00,WIC,0,0:08,0:22,0:30
WECWIC,2024-10-16T08:24:30.096+11:00,WIC,5,0:19,0:30,0:49
CBRHOSED,2024-10-16T08:24:00.000+11:00,ED,5,1:07,3:19,4:26
NORHOSED,2024-10-16T08:24:00.000+11:00,ED,2,2:11,2:36,4:47
BELWIC,2024-10-16T08:25:30.092+11:00,WIC,2,0:16,0:22,0:38
GUNWIC,2024-10-16T08:25:30.092+11:00,WIC,0,0:16,0:31,0:47
DICWIC,2024-10-16T08:25:30.092+11:00,WIC,0,0:02,0:29,0:31
TUGWIC,2024-10-16T08:25:30.092+11:00,WIC,0,0:08,0:23,0:31
WECWIC,2024-10-16T08:25:30.092+11:00,WIC,5,0:19,0:31,0:50
CBRHOSED,2024-10-16T08:25:00.000+11:00,ED,5,1:07,2:48,3:55
NORHOSED,2024-10-16T08:25:00.000+11:00,ED,3,2:16,2:36,4:52
BELWIC,2024-10-16T08:26:30.118+11:00,WIC,2,0:16,0:23,0:39
GUNWIC,2024-10-16T08:26:30.118+11:00,WIC,0,0:16,0:32,0:48
DICWIC,2024-10-16T08:26:30.118+11:00,WIC,0,0:02,0:30,0:32
TUGWIC,2024-10-16T08:26:30.118+11:00,WIC,0,0:08,0:24,0:32
WECWIC,2024-10-16T08:26:30.118+11:00,WIC,5,0:19,0:32,0:51
CBRHOSED,2024-10-16T08:26:00.000+11:00,ED,5,1:07,2:48,3:55
NORHOSED,2024-10-16T08:26:00.000+11:00,ED,3,2:16,2:36,4:52
BELWIC,2024-10-16T08:27:30.100+11:00,WIC,2,0:16,0:24,0:40
GUNWIC,2024-10-16T08:27:30.100+11:00,WIC,0,0:16,0:33,0:49
DICWIC,2024-10-16T08:27:30.100+11:00,WIC,0,0:02,0:31,0:33
TUGWIC,2024-10-16T08:27:30.100+11:00,WIC,0,0:08,0:25,0:33
WECWIC,2024-10-16T08:27:30.100+11:00,WIC,5,0:20,0:33,0:53
CBRHOSED,2024-10-16T08:27:00.000+11:00,ED,5,1:07,2:48,3:55
NORHOSED,2024-10-16T08:27:00.000+11:00,ED,4,2:20,2:36,4:56
BELWIC,2024-10-16T08:28:30.097+11:00,WIC,1,0:17,0:20,0:37
GUNWIC,2024-10-16T08:28:30.097+11:00,WIC,0,0:16,0:34,0:50
DICWIC,2024-10-16T08:28:30.097+11:00,WIC,0,0:02,0:32,0:34
TUGWIC,2024-10-16T08:28:30.097+11:00,WIC,0,0:08,0:26,0:34
WECWIC,2024-10-16T08:28:30.097+11:00,WIC,5,0:20,0:34,0:54
CBRHOSED,2024-10-16T08:28:00.000+11:00,ED,5,1:07,2:48,3:55
NORHOSED,2024-10-16T08:28:00.000+11:00,ED,4,2:20,2:36,4:56
BELWIC,2024-10-16T08:29:30.101+11:00,WIC,1,0:17,0:21,0:38
GUNWIC,2024-10-16T08:29:30.101+11:00,WIC,0,0:16,0:35,0:51
DICWIC,2024-10-16T08:29:30.101+11:00,WIC,0,0:02,0:33,0:35
TUGWIC,2024-10-16T08:29:30.101+11:00,WIC,0,0:08,0:27,0:35
WECWIC,2024-10-16T08:29:30.101+11:00,WIC,5,0:21,0:35,0:56
CBRHOSED,2024-10-16T08:29:00.000+11:00,ED,5,1:07,2:48,3:55
NORHOSED,2024-10-16T08:29:00.000+11:00,ED,4,2:20,2:36,4:56
BELWIC,2024-10-16T08:30:30.112+11:00,WIC,1,0:17,0:22,0:39
GUNWIC,2024-10-16T08:30:30.112+11:00,WIC,0,0:16,0:36,0:52
DICWIC,2024-10-16T08:30:30.112+11:00,WIC,1,0:02,0:34,0:36
TUGWIC,2024-10-16T08:30:30.112+11:00,WIC,0,0:08,0:28,0:36
WECWIC,2024-10-16T08:30:30.112+11:00,WIC,5,0:21,0:36,0:57
CBRHOSED,2024-10-16T08:30:00.000+11:00,ED,5,1:07,2:44,3:51
NORHOSED,2024-10-16T08:30:00.000+11:00,ED,4,2:20,2:36,4:56
BELWIC,2024-10-16T08:31:30.106+11:00,WIC,1,0:17,0:23,0:40
GUNWIC,2024-10-16T08:31:30.106+11:00,WIC,0,0:16,0:37,0:53
DICWIC,2024-10-16T08:31:30.106+11:00,WIC,1,0:02,0:35,0:37
TUGWIC,2024-10-16T08:31:30.106+11:00,WIC,0,0:08,0:29,0:37
WECWIC,2024-10-16T08:31:30.106+11:00,WIC,5,0:22,0:37,0:59
CBRHOSED,2024-10-16T08:31:00.000+11:00,ED,5,1:07,2:44,3:51
NORHOSED,2024-10-16T08:31:00.000+11:00,ED,4,2:16,2:18,4:34
BELWIC,2024-10-16T08:32:30.106+11:00,WIC,1,0:17,0:24,0:41
GUNWIC,2024-10-16T08:32:30.106+11:00,WIC,0,0:16,0:38,0:54
DICWIC,2024-10-16T08:32:30.106+11:00,WIC,1,0:02,0:36,0:38
TUGWIC,2024-10-16T08:32:30.106+11:00,WIC,0,0:08,0:30,0:38
WECWIC,2024-10-16T08:32:30.106+11:00,WIC,5,0:22,0:38,1:00
CBRHOSED,2024-10-16T08:32:00.000+11:00,ED,5,1:07,2:44,3:51
NORHOSED,2024-10-16T08:32:00.000+11:00,ED,4,2:16,2:18,4:34
BELWIC,2024-10-16T08:33:30.102+11:00,WIC,1,0:17,0:25,0:42
GUNWIC,2024-10-16T08:33:30.102+11:00,WIC,0,0:16,0:39,0:55
DICWIC,2024-10-16T08:33:30.102+11:00,WIC,1,0:03,0:37,0:40
TUGWIC,2024-10-16T08:33:30.102+11:00,WIC,0,0:08,0:31,0:39
WECWIC,2024-10-16T08:33:30.102+11:00,WIC,5,0:23,0:39,1:02
CBRHOSED,2024-10-16T08:33:00.000+11:00,ED,5,1:07,2:44,3:51
NORHOSED,2024-10-16T08:33:00.000+11:00,ED,4,2:16,2:18,4:34
BELWIC,2024-10-16T08:34:30.122+11:00,WIC,1,0:17,0:26,0:43
GUNWIC,2024-10-16T08:34:30.122+11:00,WIC,0,0:16,0:40,0:56
DICWIC,2024-10-16T08:34:30.122+11:00,WIC,2,0:03,0:38,0:41
TUGWIC,2024-10-16T08:34:30.122+11:00,WIC,0,0:08,0:32,0:40
WECWIC,2024-10-16T08:34:30.122+11:00,WIC,5,0:22,0:40,1:02
CBRHOSED,2024-10-16T08:34:00.000+11:00,ED,6,1:10,2:44,3:54
NORHOSED,2024-10-16T08:34:00.000+11:00,ED,4,2:16,2:18,4:34
BELWIC,2024-10-16T08:35:30.097+11:00,WIC,1,0:17,0:27,0:44
GUNWIC,2024-10-16T08:35:30.097+11:00,WIC,0,0:16,0:34,0:50
DICWIC,2024-10-16T08:35:30.097+11:00,WIC,2,0:03,0:28,0:31
TUGWIC,2024-10-16T08:35:30.097+11:00,WIC,0,0:07,0:26,0:33
WECWIC,2024-10-16T08:35:30.097+11:00,WIC,5,0:23,0:41,1:04
CBRHOSED,2024-10-16T08:35:00.000+11:00,ED,6,1:10,2:36,3:46
NORHOSED,2024-10-16T08:35:00.000+11:00,ED,4,2:16,2:18,4:34
BELWIC,2024-10-16T08:36:30.108+11:00,WIC,1,0:17,0:28,0:45
GUNWIC,2024-10-16T08:36:30.108+11:00,WIC,0,0:16,0:35,0:51
DICWIC,2024-10-16T08:36:30.108+11:00,WIC,2,0:03,0:29,0:32
TUGWIC,2024-10-16T08:36:30.108+11:00,WIC,0,0:07,0:27,0:34
WECWIC,2024-10-16T08:36:30.108+11:00,WIC,5,0:23,0:42,1:05
CBRHOSED,2024-10-16T08:36:00.000+11:00,ED,6,1:10,2:36,3:46
NORHOSED,2024-10-16T08:36:00.000+11:00,ED,4,2:16,2:18,4:34
BELWIC,2024-10-16T08:37:30.104+11:00,WIC,1,0:17,0:29,0:46
GUNWIC,2024-10-16T08:37:30.104+11:00,WIC,0,0:16,0:36,0:52
DICWIC,2024-10-16T08:37:30.104+11:00,WIC,2,0:03,0:30,0:33
TUGWIC,2024-10-16T08:37:30.104+11:00,WIC,0,0:07,0:28,0:35
WECWIC,2024-10-16T08:37:30.104+11:00,WIC,5,0:24,0:43,1:07
CBRHOSED,2024-10-16T08:37:00.000+11:00,ED,7,1:14,2:36,3:50
NORHOSED,2024-10-16T08:37:00.000+11:00,ED,4,2:16,2:18,4:34
BELWIC,2024-10-16T08:38:30.102+11:00,WIC,1,0:17,0:30,0:47
GUNWIC,2024-10-16T08:38:30.102+11:00,WIC,0,0:16,0:37,0:53
DICWIC,2024-10-16T08:38:30.102+11:00,WIC,3,0:04,0:31,0:35
TUGWIC,2024-10-16T08:38:30.102+11:00,WIC,0,0:07,0:29,0:36
WECWIC,2024-10-16T08:38:30.102+11:00,WIC,5,0:25,0:44,1:09
CBRHOSED,2024-10-16T08:38:00.000+11:00,ED,7,1:14,2:36,3:50
NORHOSED,2024-10-16T08:38:00.000+11:00,ED,4,2:16,2:18,4:34
BELWIC,2024-10-16T08:39:30.096+11:00,WIC,1,0:17,0:31,0:48
GUNWIC,2024-10-16T08:39:30.096+11:00,WIC,0,0:16,0:38,0:54
DICWIC,2024-10-16T08:39:30.096+11:00,WIC,3,0:04,0:32,0:36
TUGWIC,2024-10-16T08:39:30.096+11:00,WIC,0,0:07,0:30,0:37
WECWIC,2024-10-16T08:39:30.096+11:00,WIC,5,0:25,0:45,1:10
CBRHOSED,2024-10-16T08:39:00.000+11:00,ED,7,1:10,2:53,4:03
NORHOSED,2024-10-16T08:39:00.000+11:00,ED,3,2:16,2:18,4:34
BELWIC,2024-10-16T08:40:30.108+11:00,WIC,1,0:17,0:32,0:49
GUNWIC,2024-10-16T08:40:30.108+11:00,WIC,0,0:16,0:39,0:55
DICWIC,2024-10-16T08:40:30.108+11:00,WIC,3,0:04,0:33,0:37
TUGWIC,2024-10-16T08:40:30.108+11:00,WIC,0,0:07,0:31,0:38
WECWIC,2024-10-16T08:40:30.108+11:00,WIC,5,0:26,0:46,1:12
CBRHOSED,2024-10-16T08:40:00.000+11:00,ED,7,1:10,2:53,4:03
NORHOSED,2024-10-16T08:40:00.000+11:00,ED,3,2:16,2:18,4:34
BELWIC,2024-10-16T08:41:30.107+11:00,WIC,1,0:18,0:33,0:51
GUNWIC,2024-10-16T08:41:30.107+11:00,WIC,0,0:16,0:40,0:56
DICWIC,2024-10-16T08:41:30.107+11:00,WIC,3,0:05,0:34,0:39
TUGWIC,2024-10-16T08:41:30.107+11:00,WIC,0,0:07,0:25,0:32
WECWIC,2024-10-16T08:41:30.107+11:00,WIC,5,0:27,0:47,1:14
CBRHOSED,2024-10-16T08:41:00.000+11:00,ED,7,1:10,2:53,4:03
NORHOSED,2024-10-16T08:41:00.000+11:00,ED,3,2:16,2:18,4:34
BELWIC,2024-10-16T08:42:30.106+11:00,WIC,1,0:18,0:34,0:52
GUNWIC,2024-10-16T08:42:30.106+11:00,WIC,0,0:16,0:41,0:57
DICWIC,2024-10-16T08:42:30.106+11:00,WIC,3,0:05,0:35,0:40
TUGWIC,2024-10-16T08:42:30.106+11:00,WIC,0,0:07,0:26,0:33
WECWIC,2024-10-16T08:42:30.106+11:00,WIC,5,0:27,0:48,1:15
CBRHOSED,2024-10-16T08:42:00.000+11:00,ED,7,1:10,2:53,4:03
NORHOSED,2024-10-16T08:42:00.000+11:00,ED,3,2:16,2:18,4:34
BELWIC,2024-10-16T08:43:30.098+11:00,WIC,0,0:18,0:30,0:48
GUNWIC,2024-10-16T08:43:30.098+11:00,WIC,0,0:16,0:42,0:58
DICWIC,2024-10-16T08:43:30.098+11:00,WIC,3,0:06,0:36,0:42
TUGWIC,2024-10-16T08:43:30.098+11:00,WIC,0,0:07,0:27,0:34
WECWIC,2024-10-16T08:43:30.098+11:00,WIC,5,0:28,0:49,1:17
CBRHOSED,2024-10-16T08:43:00.000+11:00,ED,7,1:10,2:53,4:03
NORHOSED,2024-10-16T08:43:00.000+11:00,ED,3,2:16,2:18,4:34
BELWIC,2024-10-16T08:44:30.102+11:00,WIC,0,0:18,0:31,0:49
GUNWIC,2024-10-16T08:44:30.102+11:00,WIC,0,0:16,0:43,0:59
DICWIC,2024-10-16T08:44:30.102+11:00,WIC,3,0:06,0:37,0:43
TUGWIC,2024-10-16T08:44:30.102+11:00,WIC,0,0:07,0:28,0:35
WECWIC,2024-10-16T08:44:30.102+11:00,WIC,5,0:28,0:50,1:18
CBRHOSED,2024-10-16T08:44:00.000+11:00,ED,7,1:10,2:53,4:03
NORHOSED,2024-10-16T08:44:00.000+11:00,ED,3,2:16,2:18,4:34
BELWIC,2024-10-16T08:45:30.111+11:00,WIC,0,0:18,0:32,0:50
GUNWIC,2024-10-16T08:45:30.111+11:00,WIC,0,0:16,0:44,1:00
DICWIC,2024-10-16T08:45:30.111+11:00,WIC,3,0:07,0:38,0:45
TUGWIC,2024-10-16T08:45:30.111+11:00,WIC,0,0:07,0:29,0:36
WECWIC,2024-10-16T08:45:30.111+11:00,WIC,6,0:29,0:51,1:20
CBRHOSED,2024-10-16T08:45:00.000+11:00,ED,8,1:14,2:53,4:07
NORHOSED,2024-10-16T08:45:00.000+11:00,ED,3,2:16,2:18,4:34
BELWIC,2024-10-16T08:46:30.108+11:00,WIC,0,0:18,0:33,0:51
GUNWIC,2024-10-16T08:46:30.108+11:00,WIC,0,0:16,0:45,1:01
DICWIC,2024-10-16T08:46:30.108+11:00,WIC,3,0:07,0:39,0:46
TUGWIC,2024-10-16T08:46:30.108+11:00,WIC,0,0:07,0:30,0:37
WECWIC,2024-10-16T08:46:30.108+11:00,WIC,6,0:30,0:52,1:22
CBRHOSED,2024-10-16T08:46:00.000+11:00,ED,8,1:14,2:53,4:07
NORHOSED,2024-10-16T08:46:00.000+11:00,ED,3,2:16,2:18,4:34
BELWIC,2024-10-16T08:47:30.099+11:00,WIC,0,0:18,0:34,0:52
GUNWIC,2024-10-16T08:47:30.099+11:00,WIC,0,0:16,0:39,0:55
DICWIC,2024-10-16T08:47:30.099+11:00,WIC,2,0:08,0:27,0:35
TUGWIC,2024-10-16T08:47:30.099+11:00,WIC,0,0:07,0:31,0:38
WECWIC,2024-10-16T08:47:30.099+11:00,WIC,6,0:30,0:49,1:19
CBRHOSED,2024-10-16T08:47:00.000+11:00,ED,8,1:14,3:08,4:22
NORHOSED,2024-10-16T08:47:00.000+11:00,ED,3,2:16,2:18,4:34
BELWIC,2024-10-16T08:48:30.101+11:00,WIC,1,0:18,0:35,0:53
GUNWIC,2024-10-16T08:48:30.101+11:00,WIC,0,0:16,0:40,0:56
DICWIC,2024-10-16T08:48:30.101+11:00,WIC,2,0:08,0:28,0:36
TUGWIC,2024-10-16T08:48:30.101+11:00,WIC,0,0:07,0:32,0:39
WECWIC,2024-10-16T08:48:30.101+11:00,WIC,6,0:31,0:50,1:21
CBRHOSED,2024-10-16T08:48:00.000+11:00,ED,6,1:14,3:08,4:22
NORHOSED,2024-10-16T08:48:00.000+11:00,ED,3,2:16,2:18,4:34
BELWIC,2024-10-16T08:49:30.102+11:00,WIC,1,0:18,0:31,0:49
GUNWIC,2024-10-16T08:49:30.102+11:00,WIC,0,0:16,0:41,0:57
DICWIC,2024-10-16T08:49:30.102+11:00,WIC,1,0:08,0:22,0:30
TUGWIC,2024-10-16T08:49:30.102+11:00,WIC,0,0:07,0:33,0:40
WECWIC,2024-10-16T08:49:30.102+11:00,WIC,5,0:31,0:21,0:52
CBRHOSED,2024-10-16T08:49:00.000+11:00,ED,6,1:14,3:08,4:22
NORHOSED,2024-10-16T08:49:00.000+11:00,ED,3,2:11,2:06,4:17
BELWIC,2024-10-16T08:50:30.104+11:00,WIC,1,0:18,0:32,0:50
GUNWIC,2024-10-16T08:50:30.104+11:00,WIC,1,0:16,0:42,0:58
DICWIC,2024-10-16T08:50:30.104+11:00,WIC,1,0:09,0:23,0:32
TUGWIC,2024-10-16T08:50:30.104+11:00,WIC,0,0:07,0:34,0:41
WECWIC,2024-10-16T08:50:30.104+11:00,WIC,5,0:32,0:22,0:54
CBRHOSED,2024-10-16T08:50:00.000+11:00,ED,6,1:14,3:08,4:22
NORHOSED,2024-10-16T08:50:00.000+11:00,ED,3,2:11,2:06,4:17
BELWIC,2024-10-16T08:51:30.103+11:00,WIC,1,0:18,0:33,0:51
GUNWIC,2024-10-16T08:51:30.103+11:00,WIC,1,0:16,0:43,0:59
DICWIC,2024-10-16T08:51:30.103+11:00,WIC,2,0:09,0:24,0:33
TUGWIC,2024-10-16T08:51:30.103+11:00,WIC,0,0:07,0:35,0:42
WECWIC,2024-10-16T08:51:30.103+11:00,WIC,5,0:32,0:23,0:55
CBRHOSED,2024-10-16T08:51:00.000+11:00,ED,6,1:14,3:10,4:24
NORHOSED,2024-10-16T08:51:00.000+11:00,ED,3,2:11,2:06,4:17
BELWIC,2024-10-16T08:52:30.104+11:00,WIC,2,0:18,0:34,0:52
GUNWIC,2024-10-16T08:52:30.104+11:00,WIC,1,0:16,0:44,1:00
DICWIC,2024-10-16T08:52:30.104+11:00,WIC,2,0:09,0:25,0:34
TUGWIC,2024-10-16T08:52:30.104+11:00,WIC,0,0:07,0:36,0:43
WECWIC,2024-10-16T08:52:30.104+11:00,WIC,5,0:33,0:24,0:57
CBRHOSED,2024-10-16T08:52:00.000+11:00,ED,6,1:14,3:10,4:24
NORHOSED,2024-10-16T08:52:00.000+11:00,ED,3,2:11,2:06,4:17
BELWIC,2024-10-16T08:53:30.105+11:00,WIC,3,0:18,0:35,0:53
GUNWIC,2024-10-16T08:53:30.105+11:00,WIC,1,0:16,0:45,1:01
DICWIC,2024-10-16T08:53:30.105+11:00,WIC,2,0:09,0:14,0:23
TUGWIC,2024-10-16T08:53:30.105+11:00,WIC,1,0:07,0:30,0:37
WECWIC,2024-10-16T08:53:30.105+11:00,WIC,5,0:33,0:25,0:58
CBRHOSED,2024-10-16T08:53:00.000+11:00,ED,7,1:17,3:10,4:27
NORHOSED,2024-10-16T08:53:00.000+11:00,ED,4,2:16,2:06,4:22
BELWIC,2024-10-16T08:54:30.098+11:00,WIC,3,0:18,0:36,0:54
GUNWIC,2024-10-16T08:54:30.098+11:00,WIC,1,0:16,0:46,1:02
DICWIC,2024-10-16T08:54:30.098+11:00,WIC,2,0:09,0:15,0:24
TUGWIC,2024-10-16T08:54:30.098+11:00,WIC,2,0:07,0:31,0:38
WECWIC,2024-10-16T08:54:30.098+11:00,WIC,5,0:34,0:26,1:00
CBRHOSED,2024-10-16T08:54:00.000+11:00,ED,7,1:17,3:10,4:27
NORHOSED,2024-10-16T08:54:00.000+11:00,ED,4,2:11,1:57,4:08
BELWIC,2024-10-16T08:55:30.106+11:00,WIC,3,0:18,0:37,0:55
GUNWIC,2024-10-16T08:55:30.106+11:00,WIC,1,0:16,0:47,1:03
DICWIC,2024-10-16T08:55:30.106+11:00,WIC,2,0:09,0:16,0:25
TUGWIC,2024-10-16T08:55:30.106+11:00,WIC,2,0:07,0:32,0:39
WECWIC,2024-10-16T08:55:30.106+11:00,WIC,4,0:34,0:18,0:52
CBRHOSED,2024-10-16T08:55:00.000+11:00,ED,7,1:17,3:10,4:27
NORHOSED,2024-10-16T08:55:00.000+11:00,ED,4,2:11,1:57,4:08
BELWIC,2024-10-16T08:56:30.106+11:00,WIC,3,0:18,0:38,0:56
GUNWIC,2024-10-16T08:56:30.106+11:00,WIC,1,0:16,0:35,0:51
DICWIC,2024-10-16T08:56:30.106+11:00,WIC,2,0:10,0:17,0:27
TUGWIC,2024-10-16T08:56:30.106+11:00,WIC,1,0:06,0:24,0:30
WECWIC,2024-10-16T08:56:30.106+11:00,WIC,4,0:35,0:19,0:54
CBRHOSED,2024-10-16T08:56:00.000+11:00,ED,7,1:17,3:10,4:27
NORHOSED,2024-10-16T08:56:00.000+11:00,ED,4,2:11,1:57,4:08
BELWIC,2024-10-16T08:57:30.109+11:00,WIC,3,0:18,0:39,0:57
GUNWIC,2024-10-16T08:57:30.109+11:00,WIC,1,0:16,0:36,0:52
DICWIC,2024-10-16T08:57:30.109+11:00,WIC,2,0:10,0:18,0:28
TUGWIC,2024-10-16T08:57:30.109+11:00,WIC,1,0:06,0:25,0:31
WECWIC,2024-10-16T08:57:30.109+11:00,WIC,4,0:35,0:20,0:55
CBRHOSED,2024-10-16T08:57:00.000+11:00,ED,8,1:20,3:10,4:30
NORHOSED,2024-10-16T08:57:00.000+11:00,ED,4,2:11,1:57,4:08
BELWIC,2024-10-16T08:58:30.103+11:00,WIC,3,0:18,0:40,0:58
GUNWIC,2024-10-16T08:58:30.103+11:00,WIC,0,0:14,0:19,0:33
DICWIC,2024-10-16T08:58:30.103+11:00,WIC,3,0:10,0:19,0:29
TUGWIC,2024-10-16T08:58:30.103+11:00,WIC,1,0:06,0:26,0:32
WECWIC,2024-10-16T08:58:30.103+11:00,WIC,4,0:36,0:21,0:57
CBRHOSED,2024-10-16T08:58:00.000+11:00,ED,8,1:17,3:10,4:27
NORHOSED,2024-10-16T08:58:00.000+11:00,ED,4,2:11,1:57,4:08
BELWIC,2024-10-16T08:59:30.096+11:00,WIC,3,0:18,0:41,0:59
GUNWIC,2024-10-16T08:59:30.096+11:00,WIC,0,0:14,0:20,0:34
DICWIC,2024-10-16T08:59:30.096+11:00,WIC,3,0:10,0:20,0:30
TUGWIC,2024-10-16T08:59:30.096+11:00,WIC,1,0:06,0:27,0:33
WECWIC,2024-10-16T08:59:30.096+11:00,WIC,4,0:36,0:22,0:58
CBRHOSED,2024-10-16T08:59:00.000+11:00,ED,9,1:20,3:10,4:30
NORHOSED,2024-10-16T08:59:00.000+11:00,ED,4,2:11,1:57,4:08
BELWIC,2024-10-16T09:00:30.106+11:00,WIC,3,0:18,0:37,0:55
GUNWIC,2024-10-16T09:00:30.106+11:00,WIC,0,0:14,0:21,0:35
DICWIC,2024-10-16T09:00:30.106+11:00,WIC,3,0:10,0:21,0:31
TUGWIC,2024-10-16T09:00:30.106+11:00,WIC,1,0:06,0:28,0:34
WECWIC,2024-10-16T09:00:30.106+11:00,WIC,4,0:36,0:23,0:59
CBRHOSED,2024-10-16T08:59:00.000+11:00,ED,9,1:20,3:10,4:30
NORHOSED,2024-10-16T08:59:00.000+11:00,ED,4,2:11,1:57,4:08
BELWIC,2024-10-16T09:01:30.102+11:00,WIC,3,0:18,0:38,0:56
GUNWIC,2024-10-16T09:01:30.102+11:00,WIC,0,0:14,0:22,0:36
DICWIC,2024-10-16T09:01:30.102+11:00,WIC,3,0:11,0:22,0:33
TUGWIC,2024-10-16T09:01:30.102+11:00,WIC,1,0:06,0:29,0:35
WECWIC,2024-10-16T09:01:30.102+11:00,WIC,4,0:37,0:24,1:01
CBRHOSED,2024-10-16T08:59:00.000+11:00,ED,9,1:20,3:10,4:30
NORHOSED,2024-10-16T08:59:00.000+11:00,ED,4,2:11,1:57,4:08
BELWIC,2024-10-16T09:02:30.110+11:00,WIC,3,0:18,0:39,0:57
GUNWIC,2024-10-16T09:02:30.110+11:00,WIC,0,0:14,0:23,0:37
DICWIC,2024-10-16T09:02:30.110+11:00,WIC,3,0:11,0:23,0:34
TUGWIC,2024-10-16T09:02:30.110+11:00,WIC,1,0:07,0:30,0:37
WECWIC,2024-10-16T09:02:30.110+11:00,WIC,5,0:37,0:25,1:02
CBRHOSED,2024-10-16T09:02:00.000+11:00,ED,9,1:20,3:10,4:30
NORHOSED,2024-10-16T09:02:00.000+11:00,ED,4,2:11,1:57,4:08
BELWIC,2024-10-16T09:03:30.106+11:00,WIC,2,0:17,0:32,0:49
GUNWIC,2024-10-16T09:03:30.106+11:00,WIC,1,0:14,0:24,0:38
DICWIC,2024-10-16T09:03:30.106+11:00,WIC,3,0:11,0:24,0:35
TUGWIC,2024-10-16T09:03:30.106+11:00,WIC,1,0:07,0:31,0:38
WECWIC,2024-10-16T09:03:30.106+11:00,WIC,5,0:37,0:26,1:03
CBRHOSED,2024-10-16T09:03:00.000+11:00,ED,8,1:20,3:00,4:20
NORHOSED,2024-10-16T09:03:00.000+11:00,ED,4,2:11,1:57,4:08
BELWIC,2024-10-16T09:04:30.102+11:00,WIC,2,0:17,0:33,0:50
GUNWIC,2024-10-16T09:04:30.102+11:00,WIC,1,0:14,0:25,0:39
DICWIC,2024-10-16T09:04:30.102+11:00,WIC,3,0:11,0:25,0:36
TUGWIC,2024-10-16T09:04:30.102+11:00,WIC,1,0:07,0:32,0:39
WECWIC,2024-10-16T09:04:30.102+11:00,WIC,5,0:38,0:27,1:05
CBRHOSED,2024-10-16T09:04:00.000+11:00,ED,9,1:23,3:00,4:23
NORHOSED,2024-10-16T09:04:00.000+11:00,ED,2,2:16,1:57,4:13
BELWIC,2024-10-16T09:05:30.101+11:00,WIC,2,0:17,0:34,0:51
GUNWIC,2024-10-16T09:05:30.101+11:00,WIC,1,0:14,0:26,0:40
DICWIC,2024-10-16T09:05:30.101+11:00,WIC,3,0:11,0:26,0:37
TUGWIC,2024-10-16T09:05:30.101+11:00,WIC,1,0:07,0:33,0:40
